service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
37464,1,1,1,1,1,0,0,20190708,20191004
37465,1,1,1,1,1,0,0,20190708,20191004
37466,0,0,0,0,0,1,0,20190713,20191005
37467,0,0,0,0,0,1,0,20190713,20191005
37468,0,0,0,0,0,1,0,20190824,20191005
37469,0,0,0,0,0,1,1,20190713,20191006
37470,1,1,1,1,1,0,0,20190708,20191004
37471,1,1,1,1,1,0,0,20190708,20191004
37472,1,1,1,1,1,0,0,20190708,20191004
37473,0,0,0,0,0,1,0,20190713,20191005
37474,0,0,0,0,0,1,0,20190713,20191005
37475,1,1,1,1,1,0,0,20190708,20191004
37476,1,1,1,1,1,0,0,20190826,20190908
37477,0,0,0,0,0,1,0,20190713,20191005
37478,1,1,1,1,1,0,0,20190708,20191004
37479,0,0,0,0,0,0,1,20190714,20191006
37480,0,0,0,0,0,0,1,20190714,20191006
37481,0,0,0,0,0,0,1,20190714,20191006
37482,1,1,1,1,1,0,0,20190826,20191004
37483,1,1,1,1,1,0,0,20190826,20190908
37485,0,0,0,0,0,1,0,20190713,20191005
37486,0,0,0,0,0,1,0,20190902,20191005
37487,0,0,0,0,0,1,0,20190824,20191005
20909,0,0,0,0,0,1,0,20190713,20190928
37490,1,1,1,1,1,0,0,20190708,20191004
37491,0,0,0,0,0,1,0,20190713,20191005
37492,1,1,1,1,1,0,0,20190708,20191004
37493,1,1,1,1,1,0,0,20190708,20190818
37494,1,1,1,1,1,0,0,20190819,20190908
37495,1,1,1,1,1,0,0,20190708,20190818
37496,1,1,1,1,1,0,0,20190708,20191004
37497,1,1,1,1,1,0,0,20190708,20190818
37498,1,1,1,1,1,1,0,20190819,20191005
37499,1,1,1,1,1,0,0,20190819,20190908
37500,1,1,1,1,1,0,0,20190708,20191004
37501,1,1,1,1,1,1,0,20190819,20191005
37502,0,0,0,0,0,1,0,20190824,20190908
37503,1,1,1,1,1,0,0,20190708,20191004
37504,1,1,1,1,1,0,0,20190708,20190818
37505,0,0,0,0,0,1,0,20190824,20190908
37506,1,1,1,1,1,0,0,20190708,20190818
37507,1,1,1,1,1,0,0,20190708,20191004
37508,1,1,1,1,1,0,0,20190826,20191004
37509,1,1,1,1,1,0,0,20190826,20190908
37510,0,0,0,0,0,1,0,20190824,20191005
37511,1,1,1,1,1,0,0,20190708,20191004
37512,1,1,1,1,1,0,0,20190708,20191004
37513,0,0,0,0,0,0,1,20190901,20191006
37514,1,1,1,1,1,0,0,20190708,20191004
37515,1,1,1,1,1,0,0,20190708,20191004
37516,1,1,1,1,1,1,0,20190819,20191005
37517,1,1,1,1,1,1,0,20190819,20191005
37518,1,1,1,1,1,0,0,20190708,20190818
37519,1,1,1,1,1,0,0,20190708,20191004
37520,1,1,1,1,1,0,0,20190826,20190908
37521,1,1,1,1,1,0,0,20190708,20191004
37522,1,1,1,1,1,0,0,20190708,20191004
37523,0,0,0,0,0,1,0,20190824,20190908
37524,1,1,1,1,1,0,0,20190708,20190818
37525,0,0,0,0,0,1,0,20190824,20190908
37526,0,0,0,0,0,1,0,20190824,20191005
37527,0,0,0,0,0,1,0,20190824,20190908
37528,0,0,0,0,0,1,0,20190824,20191005
37529,1,1,1,1,1,0,0,20190819,20190908
37530,1,1,1,1,1,0,0,20190708,20191004
37531,1,1,1,1,1,1,0,20190819,20190908
37532,1,1,1,1,1,0,0,20190930,20191004
37533,1,1,1,1,1,0,0,20190708,20191004
37534,1,1,1,1,1,0,0,20190708,20191004
37535,0,0,0,0,0,0,1,20190901,20191006
37536,0,0,0,0,0,0,1,20190901,20191006
37537,1,1,1,1,1,0,0,20190708,20191004
37538,1,1,1,1,1,0,0,20190708,20191004
37539,1,1,1,1,1,0,0,20190708,20191004
37540,0,0,0,0,0,1,0,20190713,20191005
37541,0,0,0,0,0,0,1,20190714,20191006
37542,0,0,0,0,0,1,0,20190713,20191005
37543,0,0,0,0,0,1,1,20190713,20191006
37544,1,1,1,1,1,0,0,20190708,20191004
37545,1,1,1,1,1,0,0,20190708,20191004
37546,0,0,0,0,0,1,0,20190713,20191005
37547,1,1,1,1,1,0,0,20190708,20191004
37548,1,1,1,1,1,0,0,20190708,20191004
37549,0,0,0,0,0,1,1,20190713,20191006
37550,0,0,0,0,0,1,0,20190713,20191005
37551,0,0,0,0,0,0,1,20190714,20191006
37552,0,0,0,0,0,1,0,20190713,20191005
37553,0,0,0,0,0,1,0,20190713,20191005
37554,0,0,0,0,0,1,0,20190713,20191005
37555,0,0,0,0,0,1,0,20190713,20191005
37556,1,1,1,1,1,0,0,20190708,20191004
37557,0,0,0,0,0,1,1,20190713,20191006
37558,0,0,0,0,0,1,0,20190713,20191005
37559,0,0,0,0,0,0,1,20190714,20191006
37560,1,1,1,1,1,0,0,20190708,20191004
37561,1,1,1,1,1,0,0,20190708,20191004
37562,1,1,1,1,1,0,0,20190708,20191004
37563,1,1,1,1,1,0,0,20190708,20191004
37564,1,1,1,1,1,0,0,20190708,20191004
37565,1,1,1,1,1,0,0,20190708,20191004
37566,1,1,1,1,1,0,0,20190708,20191004
37567,1,1,1,1,1,0,0,20190708,20191004
37568,0,0,0,0,0,1,1,20190713,20191006
37569,0,0,0,0,0,1,0,20190713,20191005
37570,0,0,0,0,0,1,1,20190713,20191006
37571,0,0,0,0,0,1,1,20190713,20191006
37572,0,0,0,0,0,1,1,20190713,20191006
37573,1,1,1,1,1,0,0,20190708,20191004
37574,0,0,0,0,0,1,0,20190713,20191005
37575,0,0,0,0,0,1,0,20190713,20191005
37576,0,0,0,0,0,1,0,20190713,20191005
37577,1,1,1,1,1,0,0,20190708,20191004
37578,1,1,1,1,1,0,0,20190708,20191004
37579,1,1,1,1,1,0,0,20190708,20191004
37580,0,0,0,0,0,1,0,20190713,20191005
37581,0,0,0,0,0,1,0,20190713,20191005
37582,0,0,0,0,0,1,0,20190713,20191005
37583,0,0,0,0,0,0,1,20190714,20191006
37584,0,0,0,0,0,0,1,20190714,20191006
37585,1,1,1,1,1,0,0,20190708,20191004
37586,1,1,1,1,1,0,0,20190708,20191004
37587,1,1,1,1,1,0,0,20190708,20191004
37588,1,1,1,1,1,0,0,20190708,20191004
37589,1,1,1,1,1,0,0,20190708,20191004
37590,1,1,1,1,1,0,0,20190708,20191004
37591,1,1,1,1,1,1,1,20190708,20190922
37592,1,1,1,1,1,1,1,20190708,20191006
37593,1,1,1,1,1,0,0,20190708,20191004
37594,1,1,1,1,1,0,0,20190708,20191004
37595,1,1,1,1,1,0,0,20190708,20191004
37596,0,0,0,0,0,1,0,20190713,20191005
37597,0,0,0,0,0,1,0,20190713,20191005
37598,0,0,0,0,0,0,1,20190714,20191006
37599,0,0,0,0,0,0,1,20190714,20191006
37600,0,0,0,0,0,0,1,20190714,20191006
37601,0,0,0,0,0,0,1,20190714,20191006
37602,0,0,0,0,0,1,0,20190713,20191005
37603,0,0,0,0,0,1,0,20190713,20191005
37604,1,1,1,1,1,0,0,20190708,20191004
37605,1,1,1,1,1,1,0,20190708,20190908
37606,1,1,1,1,1,0,0,20190708,20191004
37607,1,1,1,1,1,0,0,20190708,20191004
37608,0,0,0,0,0,1,0,20190713,20191005
37609,0,0,0,0,0,1,0,20190713,20191005
37610,0,0,0,0,0,1,0,20190713,20191005
37611,1,1,1,1,1,0,0,20190708,20191004
37612,0,0,0,0,0,1,0,20190713,20191005
37613,1,1,1,1,1,0,0,20190708,20191004
37614,1,1,1,1,1,0,0,20190708,20191004
37615,1,1,1,1,1,0,0,20190708,20191004
37616,1,1,1,1,1,0,0,20190708,20191004
37617,0,0,0,0,0,0,1,20190714,20191006
37618,1,1,1,1,1,1,0,20190708,20191005
20849,0,0,0,0,0,0,1,20190714,20190915
37619,1,1,1,1,1,0,0,20190708,20191004
37620,1,1,1,1,1,0,0,20190708,20191004
37621,1,1,1,1,1,1,0,20190708,20191005
37622,0,0,0,0,0,1,0,20190713,20191005
37623,0,0,0,0,0,1,0,20190713,20191005
37624,0,0,0,0,0,1,1,20190713,20191006
37625,0,0,0,0,0,0,1,20190714,20191006
37626,0,0,0,0,0,0,1,20190714,20191006
37627,1,1,1,1,1,0,0,20190708,20191004
37628,1,1,1,1,1,0,0,20190708,20191004
37629,1,1,1,1,1,0,0,20190708,20191004
37630,1,1,1,1,1,1,0,20190708,20191005
37631,1,1,1,1,1,0,0,20190708,20191004
37632,1,1,1,1,1,1,1,20190708,20190922
37633,1,1,1,1,1,1,0,20190708,20191005
37634,1,1,1,1,1,0,1,20190708,20191006
37635,1,1,1,1,1,0,0,20190708,20191004
37636,1,1,1,1,1,0,0,20190708,20191004
37637,1,1,1,1,1,1,0,20190708,20190922
20009,1,1,1,1,1,0,0,20190708,20191004
20030,0,0,0,0,0,1,1,20190714,20191006
20031,0,0,0,0,0,1,0,20190921,20191005
19957,1,1,1,1,1,0,0,20190708,20191004
20015,0,0,0,0,1,0,0,20190712,20191004
18907,0,0,0,0,1,0,0,20190830,20191004
20034,0,0,0,0,0,0,1,20190826,20191006
20047,1,1,1,1,1,0,0,20190708,20191004
18017,0,0,0,0,0,1,0,20190831,20191005
20023,1,1,1,1,1,0,0,20190826,20190908
18832,0,0,0,0,0,0,1,20190901,20191006
37638,0,0,0,0,0,1,1,20190713,20191006
37639,1,1,1,1,1,0,0,20190708,20191004
37640,0,0,0,0,0,1,0,20190713,20191005
37641,1,1,1,1,1,0,0,20190708,20191004
37642,0,0,0,0,0,1,1,20190713,20191006
37643,0,0,0,0,0,1,1,20190713,20191006
37644,1,1,1,1,1,1,0,20190708,20191005
37645,1,1,1,1,1,0,0,20190708,20191004
37646,1,1,1,1,1,0,0,20190708,20191004
37647,0,0,0,0,0,1,1,20190713,20191006
37648,1,1,1,1,1,0,0,20190708,20191004
37649,0,0,0,0,0,1,0,20190907,20191005
37650,1,1,1,1,1,0,0,20190826,20191004
37651,0,0,0,0,0,1,1,20190713,20191006
37652,1,1,1,1,0,0,0,20190826,20191003
37653,0,0,0,0,1,0,0,20190712,20191004
37654,1,1,1,1,1,0,0,20190708,20191004
37655,1,1,1,1,1,0,0,20190708,20191004
37656,1,1,1,1,1,0,0,20190708,20191004
37657,1,1,1,1,1,1,0,20190708,20191005
37658,1,1,1,1,1,0,0,20190708,20191004
37659,1,1,1,1,1,1,1,20190708,20191006
37660,0,0,0,0,0,1,0,20190713,20191005
37661,1,1,1,1,0,0,0,20190708,20190825
37662,1,1,1,1,1,0,0,20190708,20191004
37663,1,1,1,1,1,0,0,20190708,20191004
37664,1,1,1,1,1,0,0,20190826,20191004
37665,1,1,1,1,0,1,1,20190708,20190825
19983,0,0,0,0,0,0,1,20190714,20190825
37666,0,0,0,0,0,1,0,20190713,20191005
37667,1,1,1,1,1,0,0,20190708,20191004
37668,1,1,1,1,1,0,0,20190708,20191004
37669,0,0,0,0,0,0,1,20190901,20191006
37670,1,1,1,1,1,0,0,20190708,20191004
37671,0,0,0,0,0,1,0,20190826,20191005
37672,1,1,1,1,1,0,0,20190708,20190825
37673,1,1,1,1,1,1,0,20190708,20191005
37674,0,0,1,0,0,0,0,20190828,20191002
37675,1,1,1,1,0,0,0,20190708,20190825
37676,1,1,1,1,1,0,0,20190708,20191004
37677,0,0,0,0,0,1,1,20190713,20191006
37678,1,1,1,1,1,0,0,20190708,20191004
37679,0,0,0,0,0,0,1,20190714,20191006
37680,0,0,0,0,0,1,0,20190713,20191005
37681,0,0,0,0,0,0,1,20190714,20191006
37682,1,1,1,1,1,1,0,20190708,20191005
37683,1,1,1,1,1,1,0,20190708,20191005
37684,0,0,0,0,0,1,0,20190720,20191005
37685,1,1,1,1,1,0,0,20190708,20191004
37686,1,1,1,1,1,0,0,20190708,20191004
37687,1,1,1,1,1,0,0,20190708,20191004
37688,1,1,1,1,1,0,0,20190708,20191004
37689,0,0,0,0,0,1,0,20190713,20191005
37690,1,1,1,1,1,1,1,20190708,20191006
37691,1,1,1,1,1,0,0,20190708,20191004
37692,0,0,0,0,0,1,1,20190713,20191006
37693,1,1,1,1,1,1,0,20190708,20191005
37694,1,1,1,1,1,0,0,20190708,20191004
37695,0,0,0,0,0,1,0,20190713,20191005
37696,0,0,0,0,0,1,0,20190713,20191005
37697,1,1,1,1,1,0,0,20190708,20191004
37698,0,0,0,0,1,0,0,20190712,20191004
37699,1,1,1,1,1,0,1,20190708,20191006
37700,1,1,1,1,1,1,0,20190708,20191005
37701,1,1,1,1,1,1,1,20190708,20191006
37702,1,1,1,1,1,1,1,20190708,20191006
37703,1,1,1,1,1,0,0,20190902,20191004
37704,1,1,1,1,1,0,0,20190902,20191004
37705,0,0,0,0,0,1,0,20190713,20190901
17484,1,1,1,1,1,0,1,20190708,20190901
37706,1,1,1,1,1,0,0,20190708,20191004
37707,1,1,1,1,1,1,0,20190708,20191005
37708,1,1,1,1,1,0,0,20190902,20191004
18041,1,1,1,1,1,0,0,20190708,20190830
37709,0,0,0,0,0,0,1,20190714,20191006
37710,1,1,1,1,1,0,0,20190902,20191004
37711,0,0,0,0,0,1,0,20190713,20191005
37712,0,0,0,0,0,1,0,20190713,20191005
37713,1,1,1,1,1,0,0,20190708,20191004
37714,1,1,1,1,1,0,0,20190708,20191004
37715,0,0,0,0,0,1,1,20190713,20191006
37716,1,1,1,1,1,0,0,20190708,20191004
37717,0,0,0,0,0,1,1,20190713,20191006
37718,0,0,0,0,0,1,1,20190713,20191006
37719,1,1,1,1,1,0,0,20190708,20190927
37720,1,1,1,1,1,1,0,20190708,20191005
37721,1,1,1,1,1,0,0,20190902,20191004
37722,1,1,1,1,1,0,0,20190902,20191004
37723,1,1,1,1,1,0,0,20190708,20191004
37724,1,1,1,1,1,0,0,20190902,20191004
37725,1,1,1,1,1,0,0,20190902,20191004
37726,1,1,1,1,1,0,0,20190902,20191004
37727,1,1,1,1,1,0,0,20190708,20191004
37728,1,1,1,1,1,0,0,20190902,20191004
37729,1,1,1,1,1,0,0,20190902,20191004
37730,1,1,1,1,1,0,0,20190708,20191004
37731,1,1,1,1,1,0,0,20190902,20191004
37732,1,1,1,1,1,0,0,20190902,20191004
37733,1,1,1,1,1,0,0,20190902,20191004
37734,1,1,1,1,1,0,0,20190902,20191004
37735,1,1,1,1,1,0,0,20190902,20191004
37736,1,1,1,1,1,0,0,20190708,20191004
37737,0,0,0,0,0,1,1,20190713,20191006
37738,0,0,0,0,0,0,1,20190714,20191006
37739,1,1,1,1,1,1,0,20190708,20191005
37740,1,1,1,1,1,0,0,20190708,20191004
37741,1,1,1,1,1,0,0,20190708,20191004
37742,1,1,1,1,1,0,0,20190708,20191004
37743,1,1,1,1,1,1,0,20190708,20191005
37744,1,1,1,1,1,0,0,20190902,20191004
37745,1,1,1,1,1,0,0,20190902,20191004
37746,1,1,1,1,1,0,0,20190902,20191004
37747,0,0,0,0,0,0,1,20190908,20191006
37748,1,1,1,1,1,1,0,20190708,20191005
346,0,0,0,0,0,0,1,20190714,20190901
37749,1,1,1,1,1,0,0,20190902,20191004
37750,0,0,0,0,0,1,0,20190713,20191005
37751,1,1,1,1,1,1,1,20190708,20191006
37752,1,1,1,1,1,0,0,20190708,20191003
37753,1,1,1,1,1,0,0,20190708,20191004
37754,0,0,0,0,0,0,1,20190714,20191006
37755,0,0,0,0,0,0,1,20190714,20191006
37756,0,0,0,0,0,1,0,20190713,20191005
37757,1,1,1,1,1,0,0,20190708,20191004
37758,1,1,1,1,1,0,0,20190708,20191004
37759,1,1,1,1,1,0,0,20190708,20191004
37760,0,0,0,0,0,1,1,20190713,20190901
37761,0,0,0,0,0,1,0,20190713,20191005
37762,1,1,1,1,1,0,0,20190902,20191004
37763,1,1,1,1,1,0,0,20190902,20191004
37764,1,1,1,1,1,0,0,20190708,20191004
37765,1,1,1,1,1,0,0,20190902,20191004
37766,1,1,1,1,1,0,0,20190708,20191004
37767,1,1,1,1,1,0,0,20190708,20191004
37768,1,1,1,1,1,0,0,20190708,20191004
37769,1,1,1,1,1,0,0,20190708,20191004
37770,1,1,1,1,1,0,0,20190708,20191004
37771,1,1,1,1,1,0,0,20190902,20191004
37772,1,1,1,1,1,0,0,20190902,20191004
37773,1,1,1,1,1,0,0,20190902,20191004
37774,1,1,1,1,1,0,0,20190708,20191004
37775,1,1,1,1,1,0,0,20190708,20191004
37776,1,1,1,1,1,0,0,20190902,20191004
37777,1,1,1,1,1,0,0,20190708,20191004
37778,0,0,0,0,0,1,0,20190713,20191005
37779,1,1,1,1,1,0,0,20190708,20191004
37780,0,0,0,0,0,1,0,20190907,20191005
37781,0,0,0,0,0,1,1,20190713,20191006
37782,1,1,1,1,1,0,0,20190902,20191004
37783,1,1,1,1,1,0,0,20190902,20191004
37784,0,0,0,0,0,1,1,20190713,20191006
37785,1,1,1,1,1,0,0,20190902,20191004
37786,1,1,1,1,1,0,0,20190902,20191004
37787,1,1,1,1,1,0,0,20190902,20191004
37788,1,1,1,1,1,0,0,20190902,20191004
17597,0,0,0,0,0,1,1,20190713,20191006
37789,1,1,1,1,1,0,0,20190708,20191004
37790,1,1,1,1,1,1,0,20190708,20191005
37791,0,0,0,0,0,1,0,20190713,20191005
37792,0,0,0,0,0,0,1,20190714,20191006
37793,1,1,1,1,1,1,1,20190708,20191006
37794,1,1,1,1,1,0,1,20190708,20191006
37795,1,1,1,1,1,0,0,20190708,20191004
37796,0,0,0,0,0,1,1,20190713,20191006
18057,0,0,0,0,0,1,1,20190831,20190908
17985,1,1,1,1,1,1,1,20190708,20190830
18081,1,1,1,1,1,1,1,20190708,20190908
18047,1,1,1,1,1,1,1,20190708,20190830
17984,1,1,1,1,1,1,0,20190708,20190830
37797,1,1,1,1,1,0,0,20190708,20191005
37798,1,1,1,1,1,0,0,20190708,20191004
37799,0,0,0,0,0,1,1,20190713,20191006
37800,1,1,1,1,1,0,0,20190902,20191004
37801,1,1,1,1,1,1,1,20190708,20191006
37802,1,1,1,1,1,0,0,20190708,20191004
37803,1,1,1,1,1,0,0,20190902,20191004
37804,1,1,1,1,1,0,0,20190902,20191004
37805,0,0,0,0,0,1,0,20190713,20190901
37806,0,0,0,0,0,1,0,20190713,20191005
37807,1,1,1,1,1,0,0,20190708,20191004
37808,1,1,1,1,1,0,0,20190708,20191004
37809,1,1,1,1,1,0,0,20190902,20191004
37810,1,1,1,1,1,0,0,20190708,20191004
37811,1,1,1,1,0,0,0,20190902,20191003
37812,1,1,1,1,1,0,0,20190902,20191004
37813,1,1,1,1,1,0,0,20190902,20191004
37814,0,0,0,0,0,1,0,20190907,20191005
37815,1,1,1,1,1,0,0,20190708,20191004
37816,1,1,1,1,1,0,0,20190708,20191004
37817,0,0,0,0,1,0,0,20190906,20191004
37818,1,1,1,1,1,0,0,20190708,20191004
37819,1,1,1,1,1,1,1,20190708,20191006
37820,1,1,1,1,1,0,0,20190708,20191005
37821,1,1,1,1,1,0,0,20190708,20191004
37822,1,1,1,1,1,0,0,20190708,20191004
37823,1,1,1,1,1,0,0,20190902,20191004
37824,1,1,1,1,1,0,0,20190902,20191004
37825,1,1,1,1,1,0,0,20190708,20191005
37826,1,1,1,1,1,0,0,20190902,20191004
37827,1,1,1,1,1,0,0,20190902,20191004
37828,1,1,1,1,1,1,0,20190708,20191005
37829,0,0,0,0,0,1,1,20190713,20191006
37830,1,1,1,1,1,0,0,20190902,20191004
37831,1,1,1,1,0,0,0,20190902,20191003
37832,1,1,1,1,1,0,0,20190708,20191004
37833,1,1,1,1,1,0,0,20190902,20191004
37834,1,1,1,1,1,0,0,20190902,20191004
37835,0,0,0,0,0,1,0,20190713,20191005
37836,1,1,1,1,1,1,1,20190708,20191006
37837,0,0,0,0,1,0,0,20190712,20191004
37838,0,0,0,0,1,0,0,20190906,20191004
18027,1,1,1,1,0,1,0,20190902,20190914
37839,1,1,1,1,1,0,0,20190902,20191004
37840,1,1,1,1,1,1,0,20190906,20191005
37841,0,0,0,0,1,0,0,20190906,20191004
37842,1,1,1,1,1,1,1,20190708,20190825
18113,1,1,1,1,0,1,0,20190826,20190914
37843,0,0,0,0,0,0,1,20190714,20191006
37844,0,0,0,0,0,0,1,20190714,20191006
37845,0,0,0,0,1,0,0,20190906,20191004
37846,1,1,1,1,1,1,0,20190708,20191005
37847,0,0,0,0,1,0,0,20190906,20191004
37848,1,1,1,1,0,0,0,20190902,20191003
18131,1,1,1,1,1,0,1,20190722,20190818
37849,0,0,0,0,1,0,0,20190906,20191004
37850,0,0,0,0,1,0,0,20190906,20191004
37851,1,1,1,1,0,0,0,20190902,20191003
37852,0,0,0,0,0,0,1,20190714,20191006
37853,0,0,0,0,0,1,0,20190722,20190818
18120,1,1,1,1,0,1,0,20190826,20190914
37854,1,1,1,1,1,0,0,20190902,20191004
37855,1,1,1,1,1,1,1,20190708,20190825
37856,1,1,1,1,1,1,1,20190708,20190825
37857,1,1,1,1,1,0,0,20190902,20191004
37858,0,0,0,0,0,1,0,20190713,20191005
18052,1,1,1,1,1,0,0,20190708,20191004
37859,1,1,1,1,1,0,0,20190708,20191004
37860,0,0,0,0,0,0,1,20190714,20191006
37861,0,0,0,0,0,1,0,20190713,20191005
37862,1,1,1,1,1,0,0,20190902,20191004
37863,1,1,1,1,1,0,0,20190708,20191004
37864,0,0,0,0,0,1,0,20190713,20191005
37865,0,0,0,0,1,0,0,20190712,20191004
37866,0,0,0,0,1,0,0,20190712,20191004
37867,0,0,0,0,0,0,1,20190714,20191006
37868,0,0,0,0,0,1,1,20190713,20191006
37869,0,0,0,0,1,1,0,20190712,20191005
37870,0,0,0,0,0,1,0,20190713,20191005
37871,1,1,1,1,1,1,1,20190708,20191006
37872,1,1,1,1,1,0,0,20190902,20191004
37873,0,0,0,0,0,0,1,20190714,20191006
37874,1,1,1,1,1,0,0,20190708,20191004
37875,0,0,0,0,0,0,1,20190908,20191006
37876,0,0,0,0,0,1,0,20190907,20191005
37877,1,1,1,1,1,0,0,20190708,20191004
37878,0,0,0,0,0,1,1,20190713,20190901
37879,1,1,1,1,1,0,1,20190708,20190901
37880,1,1,1,1,1,0,0,20190708,20191004
17515,1,1,1,1,1,0,0,20190708,20191004
37881,1,1,1,1,1,0,0,20190902,20191004
37882,0,0,0,0,1,0,0,20190712,20191004
37883,0,0,0,0,0,1,1,20190713,20191006
37884,0,0,0,0,0,0,1,20190714,20191006
37885,0,0,0,0,0,0,1,20190714,20191006
37886,0,0,0,0,1,0,0,20190712,20191004
37887,1,1,1,1,1,0,0,20190708,20191004
37888,1,1,1,1,1,0,0,20190902,20191004
37889,0,0,0,0,1,0,0,20190712,20191004
37890,1,1,1,1,1,0,0,20190708,20191004
37891,1,1,1,1,1,0,0,20190902,20191004
37892,1,1,1,1,0,0,0,20190902,20191003
37893,1,1,1,1,1,0,0,20190902,20190906
37894,1,1,1,1,1,0,0,20190902,20190906
37895,1,1,1,1,1,0,0,20190902,20191004
37896,1,1,1,1,1,0,0,20190708,20191004
37897,1,1,1,1,1,0,0,20190902,20191004
37898,1,1,1,1,1,0,0,20190902,20191004
37899,1,1,1,1,1,0,0,20190902,20191004
37900,1,1,1,1,1,0,0,20190902,20191004
37901,1,1,1,1,0,0,0,20190902,20191003
37902,1,1,1,1,0,0,0,20190708,20191003
37903,0,0,0,0,0,1,0,20190713,20191005
18133,1,1,1,1,1,0,0,20190708,20191004
37904,1,1,1,1,1,0,0,20190902,20191004
37905,0,0,0,0,0,0,1,20190714,20191006
37906,0,0,0,0,1,0,0,20190712,20191004
37907,1,1,1,1,1,0,0,20190708,20191004
37908,0,0,0,0,0,0,1,20190714,20191006
37909,0,0,0,0,1,0,0,20190712,20191004
37910,0,0,0,0,0,1,0,20190713,20190927
37911,1,1,1,1,1,0,0,20190708,20191004
37912,1,1,1,1,1,0,0,20190902,20191004
37913,0,0,0,0,0,1,0,20190907,20191005
37914,0,0,0,0,0,1,0,20190713,20191005
37915,1,1,1,1,1,0,0,20190708,20191004
37916,0,0,0,0,0,0,1,20190714,20191006
37917,0,0,0,0,0,1,1,20190713,20191006
37918,0,0,0,0,1,0,0,20190712,20191004
37919,1,1,1,1,1,0,0,20190902,20191004
37920,1,1,1,1,1,0,0,20190902,20191004
37921,1,1,1,1,1,0,0,20190708,20191004
37922,1,1,1,1,1,0,0,20190729,20191004
37923,1,1,1,1,1,0,0,20190708,20191004
37924,1,1,1,1,1,0,0,20190708,20191004
37925,1,1,1,1,1,0,0,20190902,20191004
37926,1,1,1,1,1,0,0,20190902,20190906
37927,1,1,1,1,1,0,0,20190902,20190906
37928,1,1,1,1,1,0,0,20190708,20191004
37929,1,1,1,1,1,0,0,20190902,20191004
18135,1,1,1,1,1,0,0,20190708,20190804
18136,0,0,0,1,0,0,0,20190819,20190829
37931,0,0,0,0,0,0,1,20190714,20191006
37932,0,0,0,0,0,1,0,20190713,20190901
37933,0,0,0,0,0,1,0,20190713,20191005
37934,0,0,0,0,0,1,0,20190907,20191005
37935,0,0,0,0,0,1,0,20190907,20191005
37936,1,1,1,1,1,0,0,20190902,20191004
17433,0,0,0,0,0,0,1,20190908,20191006
37937,1,1,1,1,1,0,0,20190708,20191004
37938,0,0,0,0,0,0,1,20190714,20191006
37939,1,1,1,1,1,0,0,20190902,20191004
37940,0,0,0,0,0,1,0,20190713,20191005
37941,1,1,1,1,1,0,0,20190708,20191004
37942,1,1,1,1,1,0,0,20190708,20191004
18076,1,1,1,1,1,0,0,20190708,20190927
18123,0,0,0,0,1,0,0,20190906,20191004
37943,1,1,1,1,1,0,0,20190902,20191004
37944,1,1,1,1,1,0,0,20190708,20191004
18020,1,1,1,1,1,0,0,20190902,20190906
37945,1,1,1,1,0,0,0,20190902,20191003
18032,0,0,0,0,0,1,0,20190713,20190901
18085,0,0,0,0,1,0,0,20190712,20191004
17532,1,1,1,1,0,0,0,20190902,20191003
18124,0,0,0,0,0,1,0,20190907,20191005
18140,1,1,1,1,1,0,0,20190708,20191004
15740,0,0,0,0,0,1,0,20190713,20191005
18122,0,0,0,0,0,1,0,20190713,20190901
37946,1,1,1,1,1,0,0,20190902,20191004
37947,1,1,1,1,1,0,0,20190902,20191004
37948,1,1,1,1,1,0,0,20190708,20191004
37949,1,1,1,1,1,0,0,20190902,20191004
18063,1,1,1,1,1,0,0,20190708,20191004
11629,0,0,0,0,0,1,0,20190907,20191005
17511,1,1,1,1,1,0,0,20190708,20190920
5913,1,1,1,1,1,1,1,20190708,20191006
17534,1,1,1,1,1,0,0,20190708,20191004
1571,1,0,0,0,0,0,0,20190909,20190923
17530,0,0,0,0,0,1,1,20190713,20191006
18129,0,0,0,0,0,0,1,20190908,20191006
37951,1,1,1,1,0,0,0,20190708,20191003
37952,0,0,0,0,0,0,1,20190714,20191006
37953,1,1,1,1,1,0,0,20190708,20191004
37954,0,0,0,0,0,0,1,20190714,20191006
37955,1,1,1,1,1,0,0,20190708,20191004
37956,1,1,1,1,1,1,0,20190708,20191005
37957,1,1,1,1,1,1,1,20190708,20191006
37958,0,0,0,0,0,0,1,20190714,20191006
37959,1,0,0,0,0,0,0,20190708,20190930
37960,1,0,0,0,0,0,0,20190708,20190930
37961,0,0,0,0,0,0,1,20190714,20191006
37962,0,0,0,0,0,1,0,20190713,20191005
37963,1,1,1,1,1,0,0,20190708,20191004
37964,0,0,0,0,0,1,0,20190713,20191005
37965,0,0,0,0,1,0,1,20190712,20191006
37966,1,1,1,1,1,0,0,20190708,20191004
37967,1,1,1,1,1,1,1,20190708,20191006
37968,1,1,1,1,1,0,0,20190708,20191004
37969,1,1,1,1,1,0,0,20190708,20191004
37970,0,0,0,0,0,0,1,20190714,20191006
37971,1,1,1,1,1,0,0,20190708,20191004
37972,1,1,1,1,1,0,0,20190708,20191004
37973,0,0,0,0,1,1,0,20190712,20191005
37974,1,1,1,1,1,1,0,20190708,20191005
37975,1,1,1,1,1,0,0,20190708,20191004
