route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCE27,38263,OCESN859293F0100163101,"859293",1,,
OCE27,38264,OCESN859291F0100163099,"859291",1,,
OCE27,38265,OCESN859281F0200263091,"859281",1,,
OCE27,1793,OCESN859269F0300363085,"859269",1,,
OCE27,38266,OCESN859269F0200263084,"859269",1,,
OCE27,38267,OCESN859265F0100163082,"859265",1,,
OCE27,38268,OCESN859277F0100163090,"859277",1,,
OCE27,38269,OCESN859275F0100163089,"859275",1,,
OCE27,38270,OCESN859273F0100163087,"859273",1,,
OCE27,38271,OCESN859139F0100163024,"859139",1,,
OCE27,38272,OCESN859141F0100163026,"859141",1,,
OCE27,38273,OCESN859143F0100163028,"859143",1,,
OCE27,38274,OCESN859131F0200263018,"859131",1,,
OCE27,38275,OCESN859135F0100163020,"859135",1,,
OCE27,38276,OCESN859137F0100163022,"859137",1,,
OCE27,38277,OCESN859145F0100163030,"859145",1,,
OCE27,16182,OCESN859177F0100163041,"859177",1,,
OCE27,16182,OCESN859179F0100163042,"859179",1,,
OCE27,17065,OCESN859181F0100163044,"859181",1,,
OCE27,16182,OCESN859169F0100163035,"859169",1,,
OCE27,16182,OCESN859173F0100163037,"859173",1,,
OCE27,16182,OCESN859175F0100163039,"859175",1,,
OCE27,38278,OCESN859129F0100163017,"859129",1,,
OCE27,16310,OCESN859185F0100163047,"859185",1,,
OCE27,17484,OCESN859183F0100163045,"859183",1,,
OCE27,16508,OCESN859105F0100163003,"859105",1,,
OCE27,16310,OCESN859193F0100163052,"859193",1,,
OCE27,16310,OCESN859191F0100163051,"859191",1,,
OCE27,346,OCESN859189F0100163049,"859189",1,,
OCE27,38279,OCESN859123F0100163013,"859123",1,,
OCE27,38280,OCESN859125F0100163014,"859125",1,,
OCE27,38281,OCESN859127F0100163016,"859127",1,,
OCE27,38282,OCESN859113F0100163007,"859113",1,,
OCE27,38283,OCESN859117F0100163009,"859117",1,,
OCE27,38284,OCESN859121F0100163011,"859121",1,,
OCE27,16508,OCESN859252F0100163073,"859252",0,,
OCE27,16310,OCESN859238F0100163067,"859238",0,,
OCE27,16508,OCESN859254F0100163076,"859254",0,,
OCE27,16035,OCESN859234F0100163066,"859234",0,,
OCE27,16182,OCESN859222F0100163057,"859222",0,,
OCE27,346,OCESN859218F0100163055,"859218",0,,
OCE27,16182,OCESN859216F0100163054,"859216",0,,
OCE27,346,OCESN859232F0100163064,"859232",0,,
OCE27,16182,OCESN859226F0100163061,"859226",0,,
OCE27,16182,OCESN859224F0100163059,"859224",0,,
OCE27,38285,OCESN859292F0100163100,"859292",0,,
OCE27,38286,OCESN859290F0100163098,"859290",0,,
OCE27,38287,OCESN859288F0100163096,"859288",0,,
OCE27,38288,OCESN859298F0100163105,"859298",0,,
OCE27,38289,OCESN859296F0100163104,"859296",0,,
OCE27,38290,OCESN859294F0100163102,"859294",0,,
OCE27,38291,OCESN859286F0100163094,"859286",0,,
OCE27,38292,OCESN859266F0100163083,"859266",0,,
OCE27,38293,OCESN859262F0100163081,"859262",0,,
OCE27,16508,OCESN859256F0100163080,"859256",0,,
OCE27,38294,OCESN859284F0100163092,"859284",0,,
OCE27,38295,OCESN859274F0100163088,"859274",0,,
OCE27,38296,OCESN859272F0100163086,"859272",0,,
OCE27,16310,OCESN859176F0100163040,"859176",0,,
OCE27,38297,OCESN859122F0100163012,"859122",0,,
OCE27,16182,OCESN859174F0100163038,"859174",0,,
OCE27,16182,OCESN859170F0100163036,"859170",0,,
OCE27,38298,OCESN859126F0100163015,"859126",0,,
OCE27,38299,OCESN859114F0100163008,"859114",0,,
OCE27,16182,OCESN859188F0100163048,"859188",0,,
OCE27,16035,OCESN859184F0100163046,"859184",0,,
OCE27,346,OCESN859180F0100163043,"859180",0,,
OCE27,38300,OCESN859118F0100163010,"859118",0,,
OCE27,38301,OCESN859138F0100163023,"859138",0,,
OCE27,38302,OCESN859146F0100163031,"859146",0,,
OCE27,38303,OCESN859144F0100163029,"859144",0,,
OCE27,38304,OCESN859142F0100163027,"859142",0,,
OCE27,38305,OCESN859140F0100163025,"859140",0,,
OCE27,16310,OCESN859158F0100163033,"859158",0,,
OCE27,16310,OCESN859168F0100163034,"859168",0,,
OCE27,38306,OCESN859134F0100163019,"859134",0,,
OCE27,38307,OCESN859136F0100163021,"859136",0,,
OCE27,16310,OCESN859156F0100163032,"859156",0,,
OCE27,16508,OCESN859104F0100163001,"859104",0,,
OCE27,16508,OCESN859102F0100162999,"859102",0,,
OCE27,16508,OCESN859100F0100162998,"859100",0,,
OCE27,38308,OCESN859108F0100163005,"859108",0,,
OCE27,38309,OCESN859110F0100163006,"859110",0,,
OCE27,346,OCESN859190F0100163050,"859190",0,,
OCE28,38310,OCESN859321F0300363129,"859321",1,,
OCE28,38311,OCESN859311F0100163123,"859311",1,,
OCE28,38312,OCESN859309F0100163120,"859309",1,,
OCE28,38313,OCESN859323F0100163134,"859323",1,,
OCE28,38314,OCESN859321F0100163131,"859321",1,,
OCE28,38315,OCESN859321F0200263130,"859321",1,,
OCE28,16508,OCESN859303F0100163110,"859303",1,,
OCE28,16508,OCESN859301F0100163109,"859301",1,,
OCE28,38316,OCESN859307F0100163119,"859307",1,,
OCE28,38317,OCESN859305F0100163115,"859305",1,,
OCE28,38318,OCESN859349F0100163152,"859349",1,,
OCE28,17603,OCESN859347F0400463150,"859347",1,,
OCE28,38319,OCESN859373F0100163162,"859373",1,,
OCE28,38320,OCESN859363F0100163161,"859363",1,,
OCE28,38321,OCESN859351F0100163153,"859351",1,,
OCE28,38322,OCESN859331F0200263141,"859331",1,,
OCE28,38323,OCESN859325F0200263137,"859325",1,,
OCE28,38324,OCESN859325F0100163136,"859325",1,,
OCE28,38325,OCESN859347F0100163148,"859347",1,,
OCE28,38326,OCESN859333F0100163143,"859333",1,,
OCE28,38327,OCESN859324F0100163135,"859324",0,,
OCE28,17624,OCESN859306F0100163116,"859306",0,,
OCE28,38328,OCESN859322F0100163133,"859322",0,,
OCE28,4360,OCESN859306F0700763117,"859306",0,,
OCE28,38329,OCESN859330F0100163140,"859330",0,,
OCE28,38330,OCESN859334F0100163144,"859334",0,,
OCE28,38331,OCESN859326F0100163138,"859326",0,,
OCE28,38332,OCESN859328F0100163139,"859328",0,,
OCE28,38333,OCESN859322F0200263132,"859322",0,,
OCE28,17565,OCESN859310F0100163122,"859310",0,,
OCE28,38334,OCESN859306F0200263118,"859306",0,,
OCE28,38335,OCESN859316F0800863128,"859316",0,,
OCE28,17566,OCESN859312F0100163125,"859312",0,,
OCE28,38336,OCESN859316F0500563126,"859316",0,,
OCE28,17439,OCESN859304F0200263114,"859304",0,,
OCE28,38337,OCESN859356F0200263160,"859356",0,,
OCE28,16508,OCESN859300F0100163107,"859300",0,,
OCE28,16182,OCESN859304F0300363112,"859304",0,,
OCE28,17605,OCESN859354F0300363158,"859354",0,,
OCE28,38338,OCESN859348F0100163151,"859348",0,,
OCE28,38339,OCESN859346F0100163147,"859346",0,,
OCE28,38340,OCESN859344F0100163146,"859344",0,,
OCE28,16508,OCESN859352F0100163154,"859352",0,,
OCE28,15868,OCESN859354F0100163157,"859354",0,,
OCE669661,17439,OCESN859803F0100163367,"859803",1,,
OCE669661,16182,OCESN859833F0100163369,"859833",1,,
OCE669661,38341,OCESN859800F0200263365,"859800",0,,
OCE669661,16182,OCESN859830F0100163368,"859830",0,,
OCESN-87481002-87571000,16446,OCESN860125F0100163457,"860125",1,,
OCE1209981,38342,OCESN860151F0100163469,"860151",1,,
OCE1209981,38343,OCESN860167F0100163482,"860167",1,,
OCE1209981,38344,OCESN860165F0100163480,"860165",1,,
OCE1209981,38345,OCESN860155F0100163474,"860155",1,,
OCE1209981,38346,OCESN860129F0100163462,"860129",1,,
OCE1209981,38347,OCESN860156F0100163475,"860156",0,,
OCE1209981,38348,OCESN860156F0200263476,"860156",0,,
OCE1209981,38349,OCESN860154F0300363472,"860154",0,,
OCE1209981,20843,OCESN860154F0100163471,"860154",0,,
OCE1209981,38350,OCESN860160F0100163478,"860160",0,,
OCE1209981,38351,OCESN860152F0100163470,"860152",0,,
OCE99,994,OCESN860991F0200263822,"860991",1,,
OCE99,16188,OCESN860993F0200263823,"860993",1,,
OCE99,16197,OCESN860171F0300363487,"860171",1,,
OCE99,16182,OCESN860171F0400463488,"860171",1,,
OCE99,16186,OCESN863711F0100164347,"863711",1,,
OCE99,17065,OCESN863715F0200264350,"863715",1,,
OCE99,38352,OCESN860173F0100163490,"860173",1,,
OCE99,38353,OCESN863721F0100164352,"863721",1,,
OCE99,682,OCESN863723F0200264354,"863723",1,,
OCE99,38354,OCESN863713F0100164348,"863713",1,,
OCE99,16186,OCESN860170F0200263486,"860170",0,,
OCE99,16183,OCESN863702F0200264346,"863702",0,,
OCE99,20949,OCESN863714F0200264349,"863714",0,,
OCE99,38355,OCESN863722F0100164353,"863722",0,,
OCE99,38356,OCESN863720F0100164351,"863720",0,,
OCE99,994,OCESN860988F0200263821,"860988",0,,
OCE99,16191,OCESN860166F0200263481,"860166",0,,
OCE99,994,OCESN860172F0200263489,"860172",0,,
OCE99,16191,OCESN860158F0200263477,"860158",0,,
OCE98,38357,OCESN860190F0100163493,"860190",0,,
OCESN-87484006-87487009,16183,OCESN860199F0100163495,"860199",1,,
OCE1209973,38358,OCESN860321F0100163559,"860321",1,,
OCE1209973,38359,OCESN860319F0100163556,"860319",1,,
OCE1209973,38360,OCESN860327F0100163567,"860327",1,,
OCE1209973,38361,OCESN860323F0100163563,"860323",1,,
OCE1209973,38362,OCESN860313F0100163547,"860313",1,,
OCE1209973,38363,OCESN860317F0100163551,"860317",1,,
OCE1209973,38364,OCESN860307F0100163543,"860307",1,,
OCE1209973,38365,OCESN860303F0100163538,"860303",1,,
OCE1209973,38366,OCESN860318F0100163553,"860318",0,,
OCE1209973,38367,OCESN860302F0100163535,"860302",0,,
OCE1209973,38368,OCESN860300F0100163534,"860300",0,,
OCE1209973,38369,OCESN860322F0100163562,"860322",0,,
OCE1209973,38370,OCESN860320F0100163558,"860320",0,,
OCE1209973,38371,OCESN860310F0100163545,"860310",0,,
OCE1209973,38372,OCESN860314F0100163549,"860314",0,,
OCE1209973,38373,OCESN860306F0100163542,"860306",0,,
OCE1209973,38374,OCESN860304F0100163540,"860304",0,,
OCE1209973,38375,OCESN860324F0100163565,"860324",0,,
OCE1209974,38376,OCESN860373F0100163574,"860373",1,,
OCE1209974,38377,OCESN860375F0100163575,"860375",1,,
OCE1209974,38378,OCESN860377F0100163576,"860377",1,,
OCE1209974,38379,OCESN860371F0100163573,"860371",1,,
OCE1209974,38380,OCESN860360F0500563569,"860360",0,,
OCE1209974,15868,OCESN860360F0100163568,"860360",0,,
OCE1209974,38381,OCESN860362F0100163570,"860362",0,,
OCE1209974,38382,OCESN860368F0100163572,"860368",0,,
OCE1209974,38383,OCESN860366F0200263571,"860366",0,,
OCESN-87575035-87571000,113,OCESN860405F0100163577,"860405",1,,
OCESN-87575035-87571000,113,OCESN860407F0100163578,"860407",1,,
OCE1209979,18822,OCESN860517F0200263617,"860517",1,,
OCE1209979,20741,OCESN860511F0900963603,"860511",1,,
OCE1209979,16439,OCESN860517F0100163616,"860517",1,,
OCE1209979,16241,OCESN860511F0200263601,"860511",1,,
OCE1209979,38384,OCESN860511F0700763604,"860511",1,,
OCE1209979,20682,OCESN860517F0600663615,"860517",1,,
OCE1209979,16508,OCESN860515F0100163612,"860515",1,,
OCE1209979,38385,OCESN860501F0500563579,"860501",1,,
OCE1209979,16439,OCESN860501F0100163580,"860501",1,,
OCE1209979,38386,OCESN860507F0400463595,"860507",1,,
OCE1209979,20625,OCESN860503F0100163587,"860503",1,,
OCE1209979,1418,OCESN860507F0100163593,"860507",1,,
OCE1209979,38387,OCESN860503F0500563586,"860503",1,,
OCE1209979,19959,OCESN860519F0200263624,"860519",1,,
OCE1209979,20661,OCESN860511F0800863600,"860511",1,,
OCE1209979,20740,OCESN860511F0100163599,"860511",1,,
OCE1209979,20652,OCESN860521F0200263629,"860521",1,,
OCE1209979,20653,OCESN860521F0100163628,"860521",1,,
OCE1209979,38388,OCESN860516F0100163614,"860516",0,,
OCE1209979,16310,OCESN860504F1001063589,"860504",0,,
OCE1209979,38389,OCESN860504F0100163588,"860504",0,,
OCE1209979,38390,OCESN860520F0100163626,"860520",0,,
OCE1209979,38391,OCESN860518F0100163622,"860518",0,,
OCE1209979,38392,OCESN860502F0100163583,"860502",0,,
OCE1209979,38393,OCESN860504F1101163590,"860504",0,,
OCE1209979,38394,OCESN860508F0400463596,"860508",0,,
OCE1209979,38395,OCESN860512F0100163607,"860512",0,,
OCE1209979,20634,OCESN860512F1301363605,"860512",0,,
OCE1209979,20686,OCESN860512F1401463610,"860512",0,,
OCE1209979,20687,OCESN860512F0200263609,"860512",0,,
OCE1341991,38396,OCESN860657F0400463660,"860657",1,,
OCE1341991,20474,OCESN860657F0300363661,"860657",1,,
OCE1341991,38397,OCESN860619F0100163647,"860619",1,,
OCE1341991,38398,OCESN860615F0100163641,"860615",1,,
OCE1341991,38399,OCESN860613F0100163639,"860613",1,,
OCE1341991,17846,OCESN860607F0100163634,"860607",1,,
OCE1341991,38400,OCESN860605F0100163633,"860605",1,,
OCE1341991,38401,OCESN860607F0200263635,"860607",1,,
OCE1341991,38402,OCESN860617F0100163644,"860617",1,,
OCE1341991,38403,OCESN860617F0200263645,"860617",1,,
OCE1341991,38404,OCESN860611F0100163638,"860611",1,,
OCE1341991,38405,OCESN860651F0100163654,"860651",1,,
OCE1341991,20608,OCESN860651F0300363655,"860651",1,,
OCE1341991,38406,OCESN860663F0100163669,"860663",1,,
OCE1341991,38407,OCESN860635F0100163651,"860635",1,,
OCE1341991,38408,OCESN860639F0100163653,"860639",1,,
OCE1341991,38409,OCESN860655F0100163658,"860655",1,,
OCE1341991,20608,OCESN860653F0300363656,"860653",1,,
OCE1341991,38410,OCESN860653F0100163657,"860653",1,,
OCE1341991,38411,OCESN860665F0100163672,"860665",1,,
OCE1341991,38412,OCESN860610F0100163636,"860610",0,,
OCE1341991,38413,OCESN860604F0100163632,"860604",0,,
OCE1341991,38414,OCESN860618F0100163646,"860618",0,,
OCE1341991,38415,OCESN860614F0100163640,"860614",0,,
OCE1341991,38416,OCESN860634F0100163650,"860634",0,,
OCE1341991,38417,OCESN860632F0100163649,"860632",0,,
OCE1341991,38418,OCESN860636F0100163652,"860636",0,,
OCE1341991,38419,OCESN860684F0100163680,"860684",0,,
OCE1341991,38420,OCESN860662F0200263666,"860662",0,,
OCE1341991,38421,OCESN860658F0100163662,"860658",0,,
OCE1341991,20474,OCESN860658F0200263663,"860658",0,,
OCE1341991,38422,OCESN860668F0100163676,"860668",0,,
OCE1341991,38423,OCESN860664F0100163671,"860664",0,,
OCE1341991,38424,OCESN860660F0100163664,"860660",0,,
OCE1341991,18471,OCESN860664F0200263670,"860664",0,,
OCE1341991,38425,OCESN860672F0100163679,"860672",0,,
OCE1341991,38426,OCESN860686F0100163682,"860686",0,,
OCE1341991,20608,OCESN860666F0300363674,"860666",0,,
OCE1341991,38427,OCESN860666F0100163675,"860666",0,,
OCE1341991,38428,OCESN860616F0100163642,"860616",0,,
OCE1341991,38429,OCESN860600F0100163631,"860600",0,,
OCE1341991,38430,OCESN860620F0100163648,"860620",0,,
OCE1209977,38431,OCESN860707F0200263693,"860707",1,,
OCE1209977,38432,OCESN860741F0300363717,"860741",1,,
OCE1209977,20658,OCESN860707F0100163692,"860707",1,,
OCE1209977,20659,OCESN860707F0400463695,"860707",1,,
OCE1209977,38433,OCESN860741F0400463719,"860741",1,,
OCE1209977,38434,OCESN860707F0600663694,"860707",1,,
OCE1209977,38435,OCESN860703F0100163688,"860703",1,,
OCE1209977,38436,OCESN860707F0500563691,"860707",1,,
OCE1209977,38437,OCESN860705F0200263690,"860705",1,,
OCE1209977,38438,OCESN860701F0100163684,"860701",1,,
OCE1209977,513,OCESN860747F0100163731,"860747",1,,
OCE1209977,38439,OCESN860719F0300363708,"860719",1,,
OCE1209977,38440,OCESN860747F0300363732,"860747",1,,
OCE1209977,38441,OCESN860745F0100163724,"860745",1,,
OCE1209977,38442,OCESN860719F0700763709,"860719",1,,
OCE1209977,20697,OCESN860733F0700763713,"860733",1,,
OCE1209977,38443,OCESN860733F0200263714,"860733",1,,
OCE1209977,38444,OCESN860741F0100163716,"860741",1,,
OCE1209977,4283,OCESN860719F0400463707,"860719",1,,
OCE1209977,17106,OCESN860741F0700763718,"860741",1,,
OCE1209977,38445,OCESN861553F0100164008,"861553",1,,
OCE1209977,20812,OCESN861555F0100164011,"861555",1,,
OCE1209977,17201,OCESN861551F0100164005,"861551",1,,
OCE1209977,38446,OCESN861573F0100164039,"861573",1,,
OCE1209977,38447,OCESN861573F0200264041,"861573",1,,
OCE1209977,5001,OCESN861557F0100164014,"861557",1,,
OCE1209977,20473,OCESN861579F0100164048,"861579",1,,
OCE1209977,38448,OCESN861577F0100164047,"861577",1,,
OCE1209977,38449,OCESN861565F0100164023,"861565",1,,
OCE1209977,17255,OCESN861565F0200264022,"861565",1,,
OCE1209977,38450,OCESN861561F0100164017,"861561",1,,
OCE1209977,20798,OCESN861569F0100164030,"861569",1,,
OCE1209977,17189,OCESN861577F0200264045,"861577",1,,
OCE1209977,38451,OCESN861569F0200264032,"861569",1,,
OCE1209977,17243,OCESN860830F0100163753,"860830",0,,
OCE1209977,38452,OCESN860834F0100163756,"860834",0,,
OCE1209977,19837,OCESN860834F0500563755,"860834",0,,
OCE1209977,20718,OCESN860830F0800863752,"860830",0,,
OCE1209977,15821,OCESN860830F0900963748,"860830",0,,
OCE1209977,38453,OCESN860820F0200263746,"860820",0,,
OCE1209977,6105,OCESN860820F0500563745,"860820",0,,
OCE1209977,38454,OCESN860830F1101163751,"860830",0,,
OCE1209977,15849,OCESN860830F1001063750,"860830",0,,
OCE1209977,38455,OCESN860830F0200263749,"860830",0,,
OCE1209977,38456,OCESN861560F0100164016,"861560",0,,
OCE1209977,17201,OCESN861552F0100164006,"861552",0,,
OCE1209977,38457,OCESN861562F0100164020,"861562",0,,
OCE1209977,5001,OCESN861574F0100164043,"861574",0,,
OCE1209977,38458,OCESN861570F0100164034,"861570",0,,
OCE1209977,38459,OCESN861554F0100164009,"861554",0,,
OCE1209977,38460,OCESN861574F0200264044,"861574",0,,
OCE1209977,17288,OCESN861572F0100164037,"861572",0,,
OCE1209977,17189,OCESN861572F0200264036,"861572",0,,
OCE1209977,38461,OCESN861568F0200264027,"861568",0,,
OCE1209977,38462,OCESN861568F0100164029,"861568",0,,
OCE1209977,38463,OCESN861556F0100164012,"861556",0,,
OCE1209977,17201,OCESN861566F0100164026,"861566",0,,
OCE1209977,38464,OCESN860716F0200263703,"860716",0,,
OCE1209977,38465,OCESN860712F0400463698,"860712",0,,
OCE1209977,38466,OCESN860722F0100163711,"860722",0,,
OCE1209977,38467,OCESN860716F0600663701,"860716",0,,
OCE1209977,20746,OCESN860716F0300363704,"860716",0,,
OCE1209977,20593,OCESN860722F0500563710,"860722",0,,
OCE1209977,38468,OCESN860712F0200263699,"860712",0,,
OCE1209977,18257,OCESN860712F0100163697,"860712",0,,
OCE1209977,38469,OCESN860702F0100163685,"860702",0,,
OCE1209977,38470,OCESN860722F0400463712,"860722",0,,
OCE1209977,38471,OCESN860710F0100163696,"860710",0,,
OCE1209977,38472,OCESN860704F0100163689,"860704",0,,
OCE1209977,38473,OCESN860804F0100163736,"860804",0,,
OCE1209977,38474,OCESN860804F0200263737,"860804",0,,
OCE1209977,20713,OCESN860804F0500563738,"860804",0,,
OCE1209977,4472,OCESN860808F1101163739,"860808",0,,
OCE1209977,38475,OCESN860800F0200263734,"860800",0,,
OCE1209977,20718,OCESN860800F0400463733,"860800",0,,
OCE1209977,17550,OCESN860804F0400463735,"860804",0,,
OCE1209977,38476,OCESN860808F0900963743,"860808",0,,
OCE1209977,20744,OCESN860848F1101163768,"860848",0,,
OCE1209977,17243,OCESN860848F0200263769,"860848",0,,
OCE1209977,18800,OCESN860848F0900963766,"860848",0,,
OCE1209977,38477,OCESN860848F0800863767,"860848",0,,
OCE1209977,20748,OCESN860848F1001063772,"860848",0,,
OCE1209977,38478,OCESN860848F0700763773,"860848",0,,
OCE1209977,16201,OCESN860848F0400463770,"860848",0,,
OCE1209977,17550,OCESN860848F1201263771,"860848",0,,
OCE1209977,38479,OCESN860846F0600663765,"860846",0,,
OCE1209977,20695,OCESN860840F0600663759,"860840",0,,
OCE1209977,38480,OCESN860846F0700763760,"860846",0,,
OCE1209977,38481,OCESN860840F0500563757,"860840",0,,
OCE1209977,10101,OCESN860840F0300363758,"860840",0,,
OCE1209977,19837,OCESN860846F0900963763,"860846",0,,
OCE1209977,20733,OCESN860846F0200263764,"860846",0,,
OCE1209977,16200,OCESN860846F0300363761,"860846",0,,
OCE1209977,20731,OCESN860846F0800863762,"860846",0,,
OCE1209977,17106,OCESN860744F0500563720,"860744",0,,
OCE1209977,38482,OCESN860744F0200263721,"860744",0,,
OCE1209977,38483,OCESN860744F0100163722,"860744",0,,
OCE1209977,38484,OCESN860718F0200263706,"860718",0,,
OCE1209977,38485,OCESN860716F0100163700,"860716",0,,
OCE1209977,17106,OCESN860716F0700763702,"860716",0,,
OCE1209977,20718,OCESN860718F0400463705,"860718",0,,
OCE1209977,20825,OCESN860746F0500563730,"860746",0,,
OCE1209977,38486,OCESN860746F0800863728,"860746",0,,
OCE1209977,20822,OCESN860746F0200263727,"860746",0,,
OCE1209977,38487,OCESN860746F0100163729,"860746",0,,
OCE1209977,20718,OCESN860744F0400463723,"860744",0,,
OCE1209977,19837,OCESN860746F0700763725,"860746",0,,
OCE1209977,20816,OCESN860746F0600663726,"860746",0,,
OCE1209977,20697,OCESN860808F1001063740,"860808",0,,
OCE1209977,38488,OCESN860808F0400463741,"860808",0,,
OCE1209977,38489,OCESN860820F0100163747,"860820",0,,
OCE1209977,19217,OCESN860733F0300363715,"860733",0,,
OCE1209977,20696,OCESN860820F0600663744,"860820",0,,
OCESN-87696005-87571000,20761,OCESN860883F2002063808,"860883",1,,
OCESN-87696005-87571000,20718,OCESN860883F1101163809,"860883",1,,
OCESN-87696005-87571000,20711,OCESN860855F0400463782,"860855",1,,
OCESN-87696005-87571000,16195,OCESN860855F0100163781,"860855",1,,
OCESN-87696005-87571000,17106,OCESN860855F0200263780,"860855",1,,
OCESN-87696005-87571000,17619,OCESN860857F0200263785,"860857",1,,
OCESN-87696005-87571000,20771,OCESN860857F0300363784,"860857",1,,
OCESN-87696005-87571000,20770,OCESN860857F1001063783,"860857",1,,
OCESN-87696005-87571000,15869,OCESN860851F0100163776,"860851",1,,
OCESN-87696005-87571000,20718,OCESN860851F0300363775,"860851",1,,
OCESN-87696005-87571000,20714,OCESN860851F0500563774,"860851",1,,
OCESN-87696005-87571000,15869,OCESN860853F0200263779,"860853",1,,
OCESN-87696005-87571000,20718,OCESN860853F0300363778,"860853",1,,
OCESN-87696005-87571000,20714,OCESN860853F0500563777,"860853",1,,
OCESN-87696005-87571000,171,OCESN860859F0100163794,"860859",1,,
OCESN-87696005-87571000,20742,OCESN860859F0400463793,"860859",1,,
OCESN-87696005-87571000,4472,OCESN860859F0200263792,"860859",1,,
OCESN-87696005-87571000,2512,OCESN860883F1601663806,"860883",1,,
OCESN-87696005-87571000,17550,OCESN860883F0900963805,"860883",1,,
OCESN-87696005-87571000,171,OCESN860883F0600663804,"860883",1,,
OCESN-87696005-87571000,20776,OCESN860857F0500563788,"860857",1,,
OCESN-87696005-87571000,20772,OCESN860857F0700763786,"860857",1,,
OCESN-87696005-87571000,20774,OCESN860857F1101163791,"860857",1,,
OCESN-87696005-87571000,20773,OCESN860857F0600663790,"860857",1,,
OCESN-87696005-87571000,20775,OCESN860857F0100163789,"860857",1,,
OCESN-87696005-87571000,20763,OCESN860883F1901963815,"860883",1,,
OCESN-87696005-87571000,4472,OCESN860883F1201263817,"860883",1,,
OCESN-87696005-87571000,16274,OCESN860883F1501563812,"860883",1,,
OCESN-87696005-87571000,15869,OCESN860883F0100163813,"860883",1,,
OCE8627,38490,OCESN860878F0300363800,"860878",0,,
OCE8627,20713,OCESN860878F0700763803,"860878",0,,
OCE8627,17243,OCESN860878F0100163799,"860878",0,,
OCE8627,38491,OCESN860878F0500563802,"860878",0,,
OCE8627,38492,OCESN860872F0300363796,"860872",0,,
OCE8627,20697,OCESN860872F0500563797,"860872",0,,
OCE8627,16203,OCESN860872F0400463795,"860872",0,,
OCE8627,17550,OCESN860878F0600663798,"860878",0,,
OCESN-87696005-87576009,20616,OCESN861391F1501563908,"861391",1,,
OCESN-87576207-87571000,20821,OCESN860889F0200263819,"860889",0,,
OCESN-87576207-87571000,20713,OCESN860889F0300363818,"860889",0,,
OCE16626,38493,OCESN861115F0100163834,"861115",1,,
OCE16626,5517,OCESN861139F0100163844,"861139",1,,
OCE16626,17292,OCESN861103F0100163826,"861103",1,,
OCE16626,17201,OCESN861116F0100163835,"861116",0,,
OCE16626,5001,OCESN861102F0100163825,"861102",0,,
OCE16626,17292,OCESN861106F0100163827,"861106",0,,
OCE1209976,20511,OCESN861123F0100163839,"861123",1,,
OCE1209976,20511,OCESN861114F0100163833,"861114",0,,
OCE1209976,20473,OCESN861122F0100163838,"861122",0,,
OCE1209975,38494,OCESN861294F0100163848,"861294",0,,
OCE1209975,38495,OCESN861290F0100163846,"861290",0,,
OCE1209975,346,OCESN861290F0300363847,"861290",0,,
OCE1209978,17603,OCESN861309F0200263859,"861309",1,,
OCE1209978,20835,OCESN861309F0400463860,"861309",1,,
OCE1209978,20790,OCESN861315F0100163864,"861315",1,,
OCE1209978,20832,OCESN861309F0300363857,"861309",1,,
OCE1209978,38496,OCESN861305F0100163852,"861305",1,,
OCE1209978,38497,OCESN861305F0200263853,"861305",1,,
OCE1209978,38498,OCESN861309F0100163856,"861309",1,,
OCE1209978,38499,OCESN861327F0100163873,"861327",1,,
OCE1209978,15946,OCESN861327F0300363872,"861327",1,,
OCE1209978,17201,OCESN861323F0100163871,"861323",1,,
OCE1209978,20812,OCESN861329F0100163875,"861329",1,,
OCE1209978,38500,OCESN861321F0100163868,"861321",1,,
OCE1209978,38501,OCESN861321F0200263866,"861321",1,,
OCE1209978,20836,OCESN861309F0600663861,"861309",1,,
OCE1209978,38502,OCESN861302F0100163849,"861302",0,,
OCE1209978,38503,OCESN861322F0200263869,"861322",0,,
OCE125,38504,OCESN861431F0100163962,"861431",1,,
OCE125,38505,OCESN861421F0100163947,"861421",1,,
OCE125,38506,OCESN861427F0100163952,"861427",1,,
OCE125,38507,OCESN861423F0100163950,"861423",1,,
OCE125,20819,OCESN861411F0300363937,"861411",1,,
OCE125,20813,OCESN861411F0100163929,"861411",1,,
OCE125,38508,OCESN861411F0400463935,"861411",1,,
OCE125,17201,OCESN861417F0200263943,"861417",1,,
OCE125,20788,OCESN861433F0500563967,"861433",1,,
OCE125,366,OCESN861433F0600663968,"861433",1,,
OCE125,38509,OCESN861433F0700763965,"861433",1,,
OCE125,1603,OCESN861433F0100163966,"861433",1,,
OCE125,5001,OCESN861355F0100163884,"861355",1,,
OCE125,20827,OCESN861359F0100163887,"861359",1,,
OCE125,38510,OCESN861441F0100163972,"861441",1,,
OCE125,38511,OCESN861443F0100163974,"861443",1,,
OCE125,17099,OCESN861457F0900963982,"861457",1,,
OCE125,20741,OCESN861411F0600663934,"861411",1,,
OCE125,20719,OCESN861457F0700763981,"861457",1,,
OCE125,20720,OCESN861457F1001063979,"861457",1,,
OCE125,16908,OCESN861457F0300363980,"861457",1,,
OCE125,20722,OCESN861457F0600663983,"861457",1,,
OCE125,20726,OCESN861457F0800863984,"861457",1,,
